z_phot,log_Mstar,dust
5.7566,9.71145,0.1
4.7254,8.49998,0.1
6.3775,8.33475,0.1
4.6182,8.16748,0.1
8.3308,8.02748,0.0
4.7734,9.47,0.1
4.876,8.42794,0.2
4.8562,8.77331,0.0
4.4121,7.89861,0.0
5.3671,8.97263,0.1
7.1177,8.68713,0.1
5.1501,8.65371,0.1
4.6617,8.54018,0.1
4.7516,9.13883,0.1
6.2143,8.36512,0.0
5.0204,9.35874,0.1
4.653,8.40333,0.2
4.1176,8.52261,0.1
4.5733,8.23412,0.1
4.3885,8.82546,0.2
4.7465,9.6648,0.1
4.276,9.15076,0.1
4.6886,8.00074,0.1
4.6359,8.79462,0.1
4.4942,9.4523,0.1
4.0691,8.62978,0.0
4.0472,8.22225,0.1
4.819,7.99945,0.0
5.1715,9.29522,0.1
6.327,8.47221,0.1
5.0669,9.0121,0.1
6.5352,8.85001,0.0
4.4575,8.47383,0.1
4.5595,8.50211,0.1
4.983,9.54838,0.0
4.0039,8.15365,0.0
7.6112,9.63141,0.3
5.8401,8.21633,0.0
4.5703,8.45927,0.1
4.0712,10.09644,0.1
4.1517,8.90383,0.1
4.415,9.20857,0.1
7.0973,8.7821,0.1
7.9304,8.81857,0.0
5.7986,7.81204,0.0
4.6067,8.43945,0.2
4.3188,8.88277,0.0
6.4254,9.55,0.1
4.6028,8.43944,0.1
4.092,7.57458,0.2
4.12,8.27799,0.0
4.6813,8.50679,0.2
4.5751,7.82929,0.0
5.9503,8.99237,0.0
5.2601,8.8837,0.0
4.6251,8.10062,0.1
4.4335,8.54882,0.1
4.6761,8.59501,0.1
6.0003,9.08767,0.1
5.4093,8.48157,0.1
4.5626,8.75735,0.1
7.5516,9.08121,0.0
4.6079,8.08615,0.1
4.0357,8.4092,0.1
4.5583,9.59434,0.6
4.1968,8.57547,0.0
4.7457,9.22261,0.1
4.7782,7.85704,0.0
4.6777,8.30692,0.1
4.0539,8.97594,0.1
5.4257,9.0753,0.1
5.704,8.25731,0.0
4.4819,7.91123,0.0
5.2656,8.39469,0.0
4.3743,8.98083,0.1
4.7293,8.71779,0.1
4.8169,7.98638,0.0
6.0097,9.73518,0.1
6.6584,8.50017,0.0
4.495,9.34669,0.1
8.4283,8.82495,0.1
4.5842,8.21381,0.1
4.8083,8.17651,0.0
4.0948,9.57619,0.4
4.1686,9.09966,0.1
4.4072,8.12464,0.0
4.9607,8.56039,0.1
4.3294,8.32114,0.1
7.0409,8.6813,0.0
4.5659,8.38894,0.1
4.6956,8.93259,0.1
4.5575,8.94045,1.2
6.1214,9.09458,1.2
4.4177,8.63569,0.0
4.0187,9.06013,0.2
4.6386,8.66233,0.1
8.4659,9.73443,0.1
6.1198,8.79579,0.1
4.5343,8.85406,0.1
4.6282,9.18823,0.1
4.6511,8.55876,0.0
5.8546,8.5538,0.1
4.531,8.30954,0.1
4.2588,8.72874,0.4
4.4239,8.14378,0.1
10.0631,8.06121,0.0
6.3676,8.58823,0.0
5.8308,8.85374,0.1
6.7625,8.04526,0.0
4.605,9.11034,0.1
4.0033,8.86649,0.0
4.7895,8.56447,0.1
4.7855,8.12644,0.1
4.213,9.41819,0.2
7.7257,9.80464,0.9
4.0945,8.70015,0.1
4.4145,8.64383,0.1
8.6429,8.90164,0.1
8.354,8.87657,0.0
4.674,7.60128,0.0
4.3277,7.46367,0.0
4.2904,8.69391,0.1
4.3584,9.06146,0.1
4.1645,8.3694,0.0
4.2558,9.33892,0.1
5.8182,8.91902,0.1
4.5331,8.77678,0.0
5.5702,9.85607,0.1
4.0515,9.17854,0.1
7.3644,7.7895,0.0
7.4428,7.91241,0.0
5.32,9.70835,0.4
4.3308,8.33386,0.0
4.1705,9.38817,0.1
4.5868,8.64705,0.2
4.5322,8.21064,0.1
7.7464,10.1308,0.0
4.9195,9.6882,0.2
5.2238,8.30358,0.1
4.1417,8.44557,0.1
5.1628,7.75427,0.0
4.3993,8.40953,0.0
4.5303,9.05361,0.1
7.8872,8.20921,0.0
6.0777,8.53782,0.1
4.0684,8.52422,0.0
6.7216,10.11849,0.2
5.5918,8.8084,0.0
4.5225,8.92326,0.4
4.6089,8.39032,0.0
4.8953,10.92851,1.2
6.5244,8.64894,0.1
4.6233,8.7508,0.0
5.6283,8.96225,0.3
4.2689,8.45528,0.1
4.6276,8.81651,0.0
4.5076,9.94609,0.1
5.1824,7.95876,0.0
4.562,9.40001,0.0
5.0019,8.38843,0.0
5.5717,8.74586,0.1
10.0733,7.88778,0.0
5.6594,9.54003,0.2
4.7834,9.8601,0.1
4.5187,7.86608,0.1
4.9171,8.95608,0.1
6.8269,9.13278,0.0
4.9058,8.7724,0.1
4.4572,8.92806,0.2
7.268,9.49604,0.0
4.2,9.10159,0.4
4.0264,9.56555,0.2
6.1955,8.36752,0.0
4.5119,9.21409,0.2
5.6216,8.68977,0.1
5.2181,9.22214,0.1
5.7252,8.62,1.2
4.2368,8.75193,0.1
4.3261,8.51064,0.1
4.7063,9.42403,0.3
4.299,7.87653,0.0
6.3576,9.1179,0.2
4.806,8.17586,0.1
4.1875,9.12998,0.1
4.615,8.50083,0.1
4.739,9.0,0.1
4.1726,9.40144,0.1
4.699,8.01115,0.1
6.3181,8.65837,0.0
6.2327,8.48074,0.0
4.6646,8.24339,0.2
5.7919,9.33423,0.1
4.6273,8.3004,0.1
4.6842,8.68663,0.2
4.5289,9.4467,0.1
4.4994,9.09879,0.1
6.9551,7.96456,0.0
4.7359,9.31748,0.2
7.3605,8.75924,0.0
4.2672,8.09064,0.1
4.8081,8.65173,0.1
7.44,7.98891,0.0
9.0402,8.61681,0.0
4.4332,8.27836,0.1
4.3401,8.82731,0.1
4.1892,8.78713,0.1
4.4117,8.29222,0.0
4.4108,10.05622,0.1
6.7696,10.07381,0.2
4.6768,8.25834,0.1
4.8525,9.25372,0.1
4.5802,8.2199,0.2
4.4229,8.5431,0.0
4.4094,8.47912,0.1
4.6843,8.35754,0.2
4.5183,9.81877,0.4
4.0478,10.53608,0.3
4.7815,9.24385,0.2
6.1393,9.01455,1.2
4.0873,9.94987,0.0
4.3543,8.83292,0.1
7.1783,7.83857,0.0
5.3735,8.55284,0.1
6.6615,8.82759,0.0
4.6875,8.3748,0.1
4.6843,8.34752,0.1
4.4793,8.75286,0.1
4.5824,9.28959,0.1
9.0374,9.38281,0.1
7.9992,9.15964,0.1
8.1608,10.36892,1.2
4.534,8.28067,0.0
4.6521,8.53758,0.0
4.4116,8.25379,0.1
5.4159,9.74361,0.2
4.4606,8.72873,0.1
4.2613,8.13938,0.1
4.0347,8.65693,0.0
8.3539,9.70375,0.4
4.1022,8.64508,0.1
4.6747,8.84993,0.2
4.3158,8.97791,0.2
4.3086,8.48185,0.1
4.6819,8.57895,0.1
4.7812,8.48282,0.1
4.5024,8.44791,0.1
6.078,8.54715,0.0
4.5474,8.56692,0.2
4.2613,8.81561,0.0
5.5795,9.12146,0.1
4.8585,7.89351,0.0
4.1808,8.41772,0.1
5.8469,8.91869,0.0
4.5606,8.12947,0.1
4.339,8.61918,0.1
4.3243,8.49326,0.1
6.2905,8.81138,0.0
4.4546,8.86904,0.2
4.4852,8.70113,0.1
5.3882,8.64101,0.1
4.4477,8.38503,0.1
5.7462,9.19867,0.1
4.1722,8.76828,0.1
4.1992,9.38596,0.4
4.3216,9.68939,0.1
9.3489,8.50644,0.0
4.6252,8.13945,0.1
7.8113,8.95919,0.1
5.8697,8.39995,0.0
4.6807,7.76146,0.1
5.6732,8.50074,0.1
4.0959,8.41431,0.0
4.6274,8.41744,0.0
4.6055,8.6059,0.1
4.6702,7.8008,0.1
4.3365,8.08267,0.1
5.8578,8.93336,0.0
5.1795,9.26557,0.2
8.7024,8.74159,0.0
6.4924,8.57412,0.1
4.3836,9.40596,0.1
5.077,8.17715,0.0
4.1653,8.69294,0.1
4.0804,9.19051,0.2
5.5474,8.58592,0.0
5.2364,8.38312,0.0
4.9612,8.58634,0.0
4.6739,8.56455,0.0
8.6003,8.74367,0.0
4.6536,8.4,0.1
6.2625,8.39859,0.0
4.7535,7.98234,0.0
4.7115,8.30805,0.1
8.0613,9.69902,0.5
7.4793,8.75799,0.0
4.257,8.55257,0.0
4.1425,7.96456,0.0
4.5152,8.65825,0.1
4.641,10.36423,0.6
5.7288,8.94431,0.1
4.2944,7.97278,0.0
6.8527,8.85103,0.1
4.3908,9.11033,0.1
4.8746,8.98922,0.1
8.9695,8.90862,0.0
5.528,8.71032,0.1
4.5678,7.99208,0.1
4.3232,8.31947,0.1
6.2409,9.52935,0.1
4.4584,8.82222,0.0
4.1972,7.89802,0.0
4.6008,8.39349,0.1
4.6581,9.13832,0.1
6.5412,8.82311,0.0
4.369,8.21444,0.1
4.6521,7.90585,0.1
4.2575,8.47543,0.0
4.4223,8.21632,0.1
5.2218,8.79317,0.2
4.736,8.29687,0.1
4.1442,8.62624,0.1
4.5638,8.77321,0.2
5.732,8.31474,0.1
8.7543,7.99268,0.0
4.204,7.92284,0.0
5.0268,7.62904,0.0
4.6488,8.08026,0.0
5.99,8.753,0.1
4.2396,9.09484,0.1
6.3472,8.61287,0.0
4.6506,8.65,0.1
4.1641,9.55678,0.1
4.6534,7.55652,0.0
5.8793,9.91885,0.2
7.8221,9.5216,0.3
4.1061,8.50276,0.2
6.2586,7.99682,0.0
4.6091,8.74808,0.2
4.01,8.45,0.1
5.4685,9.36139,0.2
5.4502,8.82089,0.2
4.6514,9.02616,0.1
4.6981,7.70377,0.0
4.1659,8.37696,0.0
4.0401,8.31084,0.1
4.4249,8.32212,0.1
4.917,8.7,0.1
4.6702,8.89536,0.1
4.3947,9.34147,0.1
5.0999,8.80015,0.1
7.2451,8.26087,0.0
7.5369,10.0983,0.0
7.1259,9.34815,0.0
4.4842,8.69898,0.1
4.4553,8.16631,0.0
4.5887,9.0873,0.1
5.2662,8.71815,0.0
5.3696,8.8328,0.1
4.2153,8.38962,0.0
4.4743,8.46713,0.0
4.7268,9.39328,0.1
4.9349,8.02322,0.0
4.6658,9.39635,0.4
4.0051,8.87394,0.1
4.5118,8.60036,0.0
5.3331,9.24345,0.1
4.9494,8.20554,0.1
5.5909,8.65972,0.0
5.6765,8.3456,0.1
4.6028,8.26985,0.1
4.0012,8.8288,0.0
4.7072,8.90132,0.1
5.725,8.9,0.1
4.836,8.90698,0.1
6.2346,9.25007,0.1
4.5525,8.2163,0.2
4.1722,9.91,0.1
5.2252,7.87999,0.0
4.2244,8.24577,0.1
5.3353,8.17,0.0
4.0458,8.66994,0.2
7.3771,8.91105,0.0
7.5589,8.62242,0.1
4.6982,8.30124,0.1
4.1133,8.7206,0.1
6.266,10.83826,0.6
4.9505,8.05772,0.0
4.2982,9.7143,0.2
4.5101,10.12145,0.7
4.3229,8.32847,0.1
4.8794,8.88699,0.1
5.94,8.09093,0.0
5.3632,9.27539,0.1
4.6264,8.93695,0.0
4.2389,8.45381,0.2
4.5772,8.94358,0.1
4.9488,9.35982,0.1
4.5935,8.37104,0.0
4.3927,9.49146,0.2
4.5241,7.88782,0.0
4.7025,10.28572,0.6
5.6867,8.90311,0.2
4.5469,8.11757,0.1
4.624,8.0951,0.1
4.3412,9.13025,0.2
4.2091,8.18145,0.1
4.2653,9.54278,0.1
4.0632,7.77206,0.1
5.3518,8.57277,0.1
4.5045,8.34347,0.1
6.4622,8.90918,0.1
6.4447,8.567,0.0
4.5634,8.57512,0.1
4.8977,8.80406,0.0
7.055,9.09104,0.1
4.3205,8.59725,0.0
5.5178,10.10874,0.2
7.3525,8.493,0.1
5.1207,8.9987,0.1
5.4824,8.31495,0.0
4.6905,8.43738,0.1
4.7895,8.79751,0.1
4.5545,8.1809,0.0
6.7548,9.26583,0.0
5.6607,9.55908,0.1
4.794,9.56244,0.1
4.8947,9.36368,0.2
7.518,8.61924,0.0
4.3067,7.73173,0.0
4.7543,8.29577,0.0
4.7667,7.53124,0.0
4.1622,8.8621,0.1
4.4829,7.77996,0.2
5.1626,8.85941,0.0
7.5732,8.54749,0.0
4.0363,8.20037,0.1
4.3371,10.01842,0.3
5.0002,9.01864,0.1
4.1606,8.36256,0.1
4.5863,8.51256,0.1
4.6425,8.2627,0.1
4.5422,8.01561,0.1
4.0735,8.12462,0.1
6.1428,8.70029,0.1
5.571,8.23326,0.1
6.8342,8.31817,0.1
4.3087,8.50087,0.0
6.6912,8.87753,0.1
4.6966,8.50694,0.2
4.3692,8.43765,0.1
4.4506,7.75726,0.1
5.7087,8.51761,0.2
4.3649,8.51349,0.1
4.2731,8.45687,0.1
4.4654,8.90574,0.1
5.4011,8.21896,0.0
4.829,8.11061,0.1
4.2189,8.79334,0.1
4.9759,9.84592,0.1
4.2167,10.15903,0.3
4.3182,8.78441,0.1
4.0885,8.52589,0.2
4.2656,8.07916,0.0
8.3667,8.55027,0.0
4.5344,8.7414,0.1
4.8641,9.72847,0.1
4.1041,8.63157,0.1
7.5264,9.04189,0.1
4.9151,8.65145,0.1
4.5446,8.0586,0.1
4.5137,8.65097,0.2
4.8846,8.37043,0.0
4.7692,8.51675,0.0
4.3527,8.09931,0.1
4.8174,9.09741,0.5
4.617,8.35595,0.1
7.404,9.30787,0.0
4.1543,9.87586,0.1
4.7126,8.53114,0.1
4.0359,9.90289,0.2
4.3843,9.15786,0.0
4.1712,8.87308,0.1
6.6394,9.04412,0.0
7.5571,8.94804,0.0
4.75,9.7235,0.3
4.5426,9.51921,0.1
6.6198,10.49713,0.3
4.4684,9.15524,0.1
4.6135,8.85152,0.2
4.61,8.98672,0.2
6.1753,8.92159,0.0
8.5733,9.04592,0.0
4.2467,8.20906,0.1
4.1736,9.21823,0.1
4.1346,9.08435,0.1
4.0451,8.6061,0.2
4.6202,8.14388,0.1
4.719,8.57937,0.0
4.7279,8.48307,0.0
4.7552,9.44974,0.1
4.4988,9.0221,0.1
4.5993,8.43777,0.1
4.2783,8.85432,0.0
7.3126,9.58318,0.0
6.1233,11.23987,0.9
4.5072,9.25224,0.5
7.0431,8.75371,0.0
4.6725,8.26283,0.1
4.714,8.67919,0.2
4.6018,9.00221,0.2
4.7066,8.68146,0.2
4.1247,8.19956,0.0
4.4752,9.71032,0.1
4.0564,7.84331,0.0
6.0539,8.88083,0.1
6.1212,8.98668,0.0
5.8876,8.7763,0.1
4.0661,9.04688,0.0
6.7309,8.02555,0.0
4.5349,8.54285,0.1
4.1016,8.6192,0.1
4.9051,8.28133,0.0
4.9544,9.35709,0.5
7.1485,9.01044,0.1
4.5707,8.5921,0.1
4.2602,8.53025,0.0
4.2854,8.6946,0.1
4.1874,7.85267,0.0
4.387,9.92678,0.1
4.3499,9.6435,0.3
4.5486,8.85662,0.2
4.3174,8.11311,0.0
4.1083,9.0,0.1
4.2333,9.23011,0.1
7.3873,7.90138,0.0
5.5333,8.89478,0.0
4.0349,8.91026,0.0
4.1597,9.05451,0.2
4.859,8.7637,0.1
8.6903,8.90161,0.0
4.3033,9.01108,0.1
7.3609,7.88347,0.0
7.5549,9.60089,0.2
7.2615,9.4149,0.0
4.3353,8.51999,0.0
4.5743,8.09988,0.1
4.9995,8.67773,0.0
5.2247,8.36572,0.1
4.7604,9.09644,0.1
4.1219,9.10615,0.1
4.0674,8.76724,0.1
7.4762,8.30168,0.0
4.6407,8.53422,0.1
7.4067,8.06898,0.0
7.1113,8.75672,0.0
4.5487,8.27107,0.1
4.393,8.588,0.1
4.317,8.66943,0.1
4.0594,8.07678,0.0
4.0471,8.65667,0.0
4.0827,8.66344,0.1
4.4958,8.7948,0.0
5.6789,9.87513,0.3
4.466,8.4202,0.0
5.4111,9.17656,0.0
4.4157,8.72136,0.1
4.3364,8.28174,0.1
4.0563,8.408,0.1
4.0326,8.9415,0.2
4.4776,7.31026,0.1
4.199,8.23075,0.1
6.623,8.71203,0.1
4.8478,9.25002,0.1
6.1248,8.02061,0.0
5.1368,9.01239,0.1
6.8617,8.61267,0.1
4.1154,9.78739,0.1
4.7704,9.64785,0.1
4.1608,8.0831,0.1
4.5661,8.0011,0.1
4.5765,7.72596,0.0
4.6782,9.20278,0.1
4.1496,9.41914,0.2
4.1189,8.49495,0.1
8.5635,10.13748,0.4
8.0956,8.74827,0.0
5.5517,9.39139,0.2
5.1832,8.7683,0.1
4.7175,8.98826,0.2
4.3568,8.29609,0.1
4.6629,7.90509,0.1
4.7105,8.59857,0.1
5.2787,8.47777,0.0
4.1496,9.27233,0.1
4.8252,9.14527,0.1
4.6807,7.93901,0.1
4.7997,8.26718,0.1
4.418,9.01254,0.1
4.6537,8.35898,0.1
4.6184,8.61178,0.2
4.8078,8.54664,0.0
5.4211,9.75887,0.3
4.0353,8.84124,0.1
6.8816,8.81357,0.0
4.5129,9.62926,0.1
5.2287,8.4298,0.1
4.5153,8.23485,0.1
5.5496,10.75738,0.7
4.4893,9.04685,0.3
4.9901,8.99981,1.2
4.7721,8.98244,0.2
7.0283,9.44694,0.1
4.1531,9.82057,0.1
4.378,8.65245,0.0
4.7548,9.32898,0.1
4.1881,8.77825,0.2
4.1837,9.81601,0.2
4.3478,9.09888,0.1
4.0918,9.62727,0.2
4.4686,7.70255,0.1
4.2202,9.36061,0.1
4.5038,8.20239,0.0
4.6695,8.50878,0.1
4.3056,8.64618,0.2
4.1052,7.92504,0.0
8.7029,10.32501,0.1
4.7192,8.74089,0.1
4.1787,9.5228,0.0
4.6166,8.66695,0.1
6.7092,8.75041,0.0
10.0203,7.9765,0.0
4.2548,8.77921,0.0
5.3566,9.19663,0.1
4.5811,9.35599,0.1
5.5159,9.23697,0.1
4.2349,8.17625,0.1
4.9161,9.23395,0.1
4.6553,8.30566,0.2
4.3575,10.39938,1.2
4.1927,8.63973,0.1
4.7756,9.0857,0.0
9.9358,8.42034,0.0
8.6954,8.25948,0.0
4.5898,8.61927,0.1
4.6079,8.33143,0.1
9.9978,8.15666,0.0
4.4016,8.23239,0.0
4.5409,8.83115,0.0
4.4242,8.74563,0.1
7.4444,9.99604,0.0
4.2409,8.36544,0.1
6.7296,8.65891,0.1
4.424,7.92762,0.1
5.7221,7.69304,0.3
4.5551,8.44926,0.1
4.2239,7.80403,0.0
4.6638,8.29633,0.1
4.3824,8.71301,0.1
4.2309,9.86537,0.1
4.4564,8.92746,0.1
4.7618,8.18928,0.1
5.0452,9.44047,0.2
4.7111,8.31867,0.1
4.5066,10.5041,1.0
4.4484,7.54076,-999.0
4.6998,8.61636,0.0
7.1553,7.90249,0.0
4.2884,8.64113,0.1
4.9214,8.34272,0.0
4.1513,8.37069,0.1
4.8258,8.24328,0.0
4.0453,7.5502,0.0
4.6466,8.59066,0.1
4.5692,8.83078,0.1
5.1725,8.69309,0.3
4.3482,9.55343,0.2
4.5561,8.81889,0.0
4.823,8.94777,0.2
4.7616,9.39635,0.3
5.733,8.61718,0.1
4.5958,6.2,-999.0
4.4693,8.05674,0.1
7.9128,8.86807,0.0
4.0608,8.29923,0.1
4.044,9.50091,0.2
4.0448,7.45071,0.0
4.3175,8.57286,0.0
4.9175,8.38345,0.0
4.7791,8.39793,0.0
4.1597,8.63575,0.0
4.3155,8.62831,0.1
4.3293,8.70531,0.1
4.2264,8.68548,0.1
4.55,8.40312,0.1
6.1124,9.03841,0.1
4.3622,8.65048,0.1
4.6515,8.15001,0.1
4.8275,8.94189,0.1
5.0319,8.50166,0.0
4.0398,8.29576,0.1
4.3362,8.43712,0.2
4.6384,7.92471,0.0
4.7374,9.04932,0.3
4.1015,8.42335,0.0
5.5087,9.07218,0.1
7.8616,9.24653,0.2
4.741,8.13865,0.1
4.561,8.875,0.1
4.9406,8.5655,0.1
4.352,9.55853,0.2
4.4804,8.44539,0.1
4.1622,8.65128,0.1
4.8796,7.84748,0.0
4.3607,8.58223,0.1
4.3221,8.42436,0.3
4.5254,9.64214,0.3
5.3398,9.95748,0.1
4.7319,8.31954,0.1
4.216,7.79684,0.0
6.7238,8.33489,0.0
4.4006,7.86835,0.1
4.1338,8.68854,0.1
8.2603,11.34643,0.7
4.1917,8.11899,0.1
4.2931,8.53683,0.2
7.6792,8.4799,0.0
5.8307,8.7863,0.1
4.6218,8.20849,0.2
5.0213,9.38148,0.1
4.1942,8.69243,0.1
4.708,8.32674,0.1
7.6943,11.10417,0.3
5.7114,7.8534,0.0
4.5092,7.74047,0.0
4.5134,8.16522,0.1
4.3309,8.31555,0.0
4.3064,8.85294,0.0
4.2891,8.71136,0.1
4.4357,9.58396,0.2
4.2559,9.32423,0.0
4.6373,8.65005,0.1
8.2665,9.07594,0.0
5.4491,10.66662,1.0
4.0757,8.00853,0.1
4.4548,9.13895,0.0
4.0139,8.45721,0.1
4.8873,8.10654,0.0
4.9862,10.15709,0.1
4.6674,8.94846,0.1
5.5407,8.12705,0.1
4.8371,8.73383,0.1
4.8775,8.76191,0.2
4.6063,8.08476,0.1
4.8216,8.80303,0.1
4.8435,8.54507,0.1
5.6657,9.6657,0.1
4.2242,8.12138,0.0
4.5687,8.61241,0.1
4.6075,7.97234,0.1
5.0518,8.32014,0.1
6.3834,8.35237,0.0
4.0363,8.86231,0.2
4.0388,8.19436,0.0
6.6983,9.30602,0.1
5.3903,8.5313,0.0
4.8623,8.5284,0.1
4.6954,8.32829,0.1
4.0951,8.70847,0.0
4.1657,8.09643,0.1
7.5011,9.37269,0.1
4.5639,6.61646,0.4
4.6612,8.45,0.1
4.7104,8.26256,0.1
4.0367,9.14937,0.2
4.8089,8.30187,0.1
4.6122,9.13753,0.4
8.9433,8.73706,0.0
4.2875,8.48867,0.2
4.2551,8.40337,0.0
4.5452,8.25006,0.1
4.1514,8.04115,0.0
4.6819,8.49157,0.1
4.5462,8.54095,0.1
4.6663,7.82225,0.1
4.2741,7.93779,0.0
4.3759,8.58702,0.0
4.576,9.09765,0.0
4.6684,7.85303,0.1
4.185,8.34973,0.1
6.6523,9.37636,0.0
4.3209,8.26902,0.0
4.4907,8.18897,0.0
4.8076,9.27324,0.1
7.1652,8.85085,0.1
4.4898,7.93044,0.1
7.0177,8.50409,0.0
6.5022,9.22096,0.1
10.0081,8.21989,0.0
4.6325,8.45314,0.1
4.1317,9.42283,0.1
4.366,7.88711,0.0
4.2364,8.83603,0.1
4.6484,9.08289,0.1
4.6195,8.74505,0.1
4.5446,7.87923,0.1
6.5719,8.38728,0.0
4.6733,8.50662,0.1
4.0917,7.85759,0.1
4.5023,8.55231,0.0
4.5688,9.05657,0.1
5.2633,11.01689,0.4
4.6274,8.78484,0.1
4.3263,8.71239,0.1
4.1236,8.55326,0.0
4.6643,8.13624,0.1
4.6778,8.04188,0.1
4.0752,9.17952,0.1
4.7288,8.93155,0.1
4.5045,8.46747,0.1
7.0695,9.23477,0.2
7.2743,7.98511,0.0
4.4848,8.24132,0.1
5.2234,9.12982,0.1
4.1435,9.04195,0.1
4.6886,9.27751,0.2
9.0876,8.82937,0.0
4.8056,8.69816,0.1
4.234,7.66384,0.0
4.4996,8.1519,0.1
4.6473,8.12544,0.1
4.8184,9.1307,0.1
4.3533,8.35542,0.1
4.4989,9.16942,0.1
4.5481,9.07846,0.1
4.6836,7.96551,0.1
4.2122,8.76346,0.1
4.0664,8.57205,0.1
6.1934,9.43133,0.2
4.1159,7.61675,0.0
4.9159,8.38467,0.0
6.4111,8.20744,0.0
8.6211,8.42869,0.0
4.5052,9.70777,0.3
5.3614,9.43461,0.1
5.7207,8.75094,0.0
7.6441,8.50084,0.0
4.3387,9.21804,0.1
4.2498,8.10879,0.0
4.6933,8.70452,0.1
6.2385,8.67245,0.0
4.5963,8.05013,0.1
8.8371,8.52388,0.0
4.8529,9.03756,0.1
5.4722,8.53628,0.0
4.6756,8.72911,0.1
6.0226,8.67481,0.1
4.3455,8.75734,0.1
4.3511,8.08317,0.1
4.6559,8.13983,0.0
7.2247,8.47875,0.0
4.6752,9.85432,0.1
4.3505,8.66722,0.1
4.6275,8.83587,0.1
4.3847,8.21416,0.0
4.6395,7.87273,0.2
6.0825,8.46139,0.0
5.4178,8.99893,0.0
4.8845,9.6613,0.1
4.4619,9.63026,0.2
4.574,8.5639,0.0
4.8087,8.98354,0.2
9.1876,8.45,0.0
4.5351,8.20474,0.2
4.5476,10.3,0.2
5.4943,8.60638,0.0
4.5139,9.24687,0.1
4.2366,9.52741,0.1
4.737,9.76637,0.1
4.4589,9.52482,0.1
4.2193,7.9635,0.0
5.8041,8.89352,0.1
6.8176,9.15354,0.0
4.7317,9.34359,0.1
4.392,9.12563,0.1
4.018,9.19103,0.2
5.9764,9.14813,0.0
5.9581,9.00198,0.1
4.5409,8.08545,0.1
4.467,8.75629,0.1
4.3915,7.72655,0.1
4.787,9.56654,0.1
4.8455,8.61937,0.1
4.8202,8.57002,0.0
4.4081,9.20114,0.1
4.167,8.88525,0.1
4.2581,10.7977,1.1
4.6036,9.91612,0.0
4.2184,10.65592,0.3
4.8761,9.14421,0.2
6.8978,10.55872,0.0
4.4255,10.98438,0.9
10.0384,8.1758,0.0
5.1904,9.11156,0.1
7.371,7.90901,0.0
4.5807,9.1458,0.0
10.0136,8.87474,0.0
4.5872,8.78777,0.1
4.6103,8.48914,0.1
5.7933,8.9915,0.1
4.4484,8.53017,0.0
4.4743,10.06717,1.2
4.6978,9.05747,0.2
5.7552,8.61861,0.1
4.6536,8.27894,0.1
7.4017,7.90436,0.0
10.0127,8.0897,0.0
4.2054,8.23663,0.1
4.6823,8.15,0.1
7.3654,9.04572,0.0
4.7744,9.70278,0.1
4.0798,8.61211,0.1
4.5962,8.25003,0.1
4.3487,9.45762,0.2
4.5636,8.78999,0.1
4.7637,8.61493,0.2
8.6601,9.14777,0.1
4.2539,8.5209,0.1
4.06,8.43181,0.0
4.1894,9.14071,0.1
6.8203,7.85991,0.0
4.2746,8.9591,0.1
4.2656,8.28729,0.0
4.1541,8.70947,0.0
4.0148,8.48345,0.1
4.5375,8.33486,0.0
7.8659,9.2418,0.1
4.7451,9.2269,0.4
4.2631,8.3701,0.0
4.02,8.35032,0.1
4.0021,9.12743,0.3
4.8183,9.21383,0.0
4.5894,8.84439,0.1
4.5834,8.59201,0.1
4.3883,9.40981,0.2
4.3062,8.1652,0.0
4.2479,8.82483,0.1
8.64,10.15801,0.2
6.239,8.87107,0.1
4.2868,8.89525,0.0
5.3186,8.52943,0.0
7.3325,7.79204,0.0
4.6531,8.21451,0.2
4.2178,8.61013,0.1
4.4472,9.1011,0.1
5.0465,9.07459,0.1
5.1654,8.94468,0.2
4.2402,9.3585,0.1
6.8849,10.53026,0.0
5.4393,9.38993,0.0
4.3744,9.32882,0.0
4.8357,8.77029,0.1
4.4808,8.53832,0.2
4.5307,8.1734,0.1
4.1804,8.60972,0.1
4.1444,9.1015,0.0
4.3681,8.07284,0.0
5.5455,8.79301,0.0
4.3307,9.19751,0.1
4.6428,8.44908,0.0
4.2977,8.0811,0.0
6.1446,7.83179,0.0
4.8001,9.66017,0.2
8.3681,9.06997,0.0
4.7727,9.1932,0.1
4.3426,8.4,0.1
4.6117,8.4537,0.1
4.7629,7.95203,0.0
4.0365,8.194,0.1
5.7267,9.25342,0.2
4.6001,8.65234,0.1
4.646,8.95004,0.1
4.664,10.27133,1.2
4.5663,8.32224,0.0
7.3525,9.40571,0.0
4.3894,8.91441,0.1
4.523,8.05221,0.1
4.3181,8.50894,0.0
6.2286,8.59743,0.0
5.2426,8.20143,0.4
4.6569,8.38127,0.0
4.1792,8.40516,0.0
6.5066,8.86148,0.1
4.6775,8.23252,0.1
4.6283,9.00536,0.1
4.6933,7.9046,0.1
4.9469,8.25291,0.0
4.1867,10.02596,0.4
4.3585,8.63554,0.1
4.5142,8.57651,0.1
4.6508,8.58333,0.1
4.6861,8.53721,0.1
4.2394,9.52968,0.2
4.2974,8.35091,0.1
4.1005,8.53791,0.0
4.6622,9.07655,0.1
4.4948,7.26358,0.1
4.7413,9.05757,0.1
