id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,met_err,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr,response_z,gamma_t,t_eff,n_ml,ml_bias,log_Mstar_true
779,3.597839003555665,-30.464622917926356,,4.962473930091914,4.931739868830404,5.005230474681089,8.228742148937831,7.985200767552395,8.485585341349816,0.1613160117006359,0.0680529925613079,0.2726679190185197,-1.159310544321691,-1.6009296082882931,-0.8098346343443046,0.076856965220843,0.0340220028591087,0.1314851506147988,1.1241917372776538,7.0474713093505835e-09,1.5653826691272184,9.295859227836112e-09,425.1885286005717,1,0.3955474869719944,9.85349266732702,10.228742148937831,1.1817539469786758,0.1365055831741146,-8.15196668348986,2344145.0411552414,0.6217597086197784,0.7347669897337344,0.9,0.6520190998162488,8.414481831084274
834,3.614522242381293,-30.464404358973272,,4.587201466407573,4.447566181718611,4.7106665610492655,8.619093650749184,8.472555638096827,8.829869005604493,0.1411797678386409,0.0646253686913122,0.3128552320303584,-0.7907854502455977,-0.9798885944560334,-0.6429748192631629,0.153614835045072,0.0838085257179412,0.2509577970064791,2.9847314369574756,7.270994559126686e-09,5.240001138231265,1.2986011472568145e-08,386.4472595559432,1,0.1684568875964352,10.301642942503724,10.619093650749184,1.302490257357015,0.1083921872284249,-8.138406180337862,2269177.1353160646,0.6424407955676841,0.8367728771555982,0.9,0.6715058494132355,8.792043850636741
947,3.631313729504728,-30.46393019492245,,4.310647587353038,4.030355008651158,4.56153780421186,8.272626529790145,8.088428506098802,8.484205928120074,0.1643241421719531,0.0892782909925085,0.2683337054114164,-1.4670517886566623,-1.7831199052714792,-1.1030304815917802,0.0590928595122702,0.0228412718918356,0.1148537846806622,1.200365819991278,6.626997314566071e-09,1.4369390590156874,7.740298692209164e-09,90.18802250366072,1,0.3400447118398495,9.934356803401508,10.272626529790143,1.405205453275689,0.1169395847339586,-8.178683205396434,2212304.865181234,0.6400599248742765,0.8994156968565612,0.9,0.6692657072312637,8.447027957202277
963,3.6231918175357607,-30.4639126101126,,4.150042515705875,4.038803091187201,4.253798126164659,8.314716733259761,8.064913031284355,8.561466762694817,0.1659187044590854,0.0489311454855166,0.3129965231944143,-0.9458746346504684,-1.2977084273842547,-0.7097152255812138,0.1427058527068205,0.0921337059215258,0.2123382709244586,1.427068180519211,7.449273800677797e-09,2.8748822954712696,1.3660345109809565e-08,228.8980511348472,1,0.2939966009015204,9.988686280800444,10.31471673325976,1.4711898384512865,0.1127785824253294,-8.127886062786024,2178595.690456248,0.6455060516024986,0.9496619437764078,0.9,0.6743887025355859,8.485806446950832
990,3.6559795179205743,-30.463822871915795,,4.803764530182836,4.6938451881317205,4.880667049259452,8.734660302082652,8.378603019467633,8.984900041843673,0.152024927793824,0.0463635447964222,0.3246841712337628,-1.3069751172106072,-1.63855223671349,-0.9059319040016836,0.468972907437357,0.3404833127773667,0.667287270094952,3.4100827426621785,7.657977326201375e-09,7.594532863222221,1.5525330984043873e-08,265.6965891297947,1,0.3663101663559032,10.417938105781776,10.734660302082652,1.2304515571352153,0.1235521438550367,-8.115885923848897,2312736.342736997,0.6414933334364854,0.7893264710187833,0.9,0.6706144894979691,8.908187369391532
991,3.655855573308952,-30.46381034766799,,4.717943576438865,4.6390428815025775,4.778879577277683,9.032449365924982,8.945925222487459,9.140875580860794,0.0611687186676891,0.0223294667526525,0.1379980534825189,-1.6317361860753592,-1.8502230672547508,-1.4284580628573378,0.1924766926460729,0.1380473464620291,0.2796070631332682,10.754751491905887,1.0257416492202844e-08,29.67137134687282,2.8698874040976923e-08,349.0836409598297,1,0.2108825021987065,10.749797123695537,11.032449365924982,1.2581896453636854,0.0486164537222908,-7.98896201002989,2295573.305308732,0.6620880291422235,0.8330323025859956,0.9,0.6899603949817688,9.193625203788491
1101,3.6057756790162903,-30.46330144782955,,5.9320314004061325,5.777283646753387,6.027521146905499,8.167208501039363,8.010910385289094,8.35965047751741,0.0545744899429677,0.0204957772291102,0.1166001511843519,-1.6160104184428996,-1.8605664133864517,-1.2739123315428584,1.0999709523199457,0.92628810313852,1.30803035283095,1.4601034999505773,1.0195519218863824e-08,4.035656512511131,2.8848977814647978e-08,77.0599097656625,1,0.2933270409217966,9.737327781122993,10.167208501039363,0.9429593278560588,0.0578757623269393,-7.991590652362978,2527560.1157270805,0.5971394370850625,0.5630782022300759,0.9,0.6287357845344558,8.36874032208955
1133,3.632348093552335,-30.463205115953215,,4.495069682084508,4.136916456329598,4.838683233369591,8.36953547441909,8.12062176113966,8.5682452246419,0.1555437003686744,0.0708795352532785,0.3197333753266175,-0.5886056159306943,-1.0293104705938878,-0.1564091180666351,0.0629851049169496,0.0174688182367975,0.1289769621529651,1.5290851094169733,7.220949917937247e-09,2.1007383478342283,8.854000848325512e-09,58.47138286059852,1,0.4364506762636263,10.031735537756774,10.36953547441909,1.3352866755847377,0.1164871208653078,-8.141405667114284,2250390.237049806,0.637201605028723,0.8508468128560627,0.9,0.6665752357658884,8.545686299463018
1171,3.616920365527207,-30.463003065174114,,5.296548815716884,5.21524774205302,5.387451867908479,9.547234085386302,9.374099430361117,9.781152584982598,0.0437081509915059,0.0187637717851654,0.1087191030114181,-0.7276124593086483,-0.8983273075419023,-0.5882326320161434,2.0306720184370732,1.6764607237295603,2.367533202710979,34.919755433614014,1.0470116072612471e-08,94.80264382226196,3.1277137289659635e-08,339.2833702437749,1,0.1550473377628794,11.287130053139087,11.547234085386302,1.0891114025637518,0.0401319377325566,-7.980048503668276,2408920.7933356133,0.7136546834522394,0.7772494532408587,0.9,0.7381409649320746,9.679094777159383
1244,3.6453018261753174,-30.46411632085845,,4.82349199037373,4.698439218210677,4.893184538691278,9.071488966702184,8.797369918211222,9.311643665866413,0.1453676525925906,0.0416955063138504,0.2612917113322485,-1.2097925124280289,-1.6044711553858768,-0.7927322954421293,0.3110399978381024,0.242573723043853,0.401546094026111,8.502952267985401,7.932236033814336e-09,19.757793497275344,1.7167209500915517e-08,66.57690653247273,1,0.4058694299718737,10.787463263853716,11.071488966702184,1.224218734700021,0.1187432020701848,-8.100604371287465,2316663.596279881,0.6624001232619975,0.8109226407649406,0.9,0.6902530973847006,9.232480602569346
