id_msa,ra,dec,z_spec,flag_zspec_qual,flag_emission_lines,log_Mstar,log_Mstar_16,log_Mstar_84,dust2,dust2_16,dust2_84,mwa,met,sfr100,ssfr100,logfagn,UV,VJ,chi2,gamma_t,t_eff,log_Mh,ml_bias,log_Mstar_true,response_z
22876,3.636093316993662,-30.38190206911861,2.48364,2,0,8.94073708693817,8.874668915543833,9.098788320523685,0.11248506938591804,0.029967111285696457,0.41442307164865466,0.6277207659402995,-0.6113858421098908,0.6516117335632062,6.511781721294849e-10,-2.375484758461813,0.7848513873205967,0.2370301519942366,9.958180205202781,0.7385910359656119,1.9429245039049203,10.94073708693817,0.8088776259311303,9.03285426421695,1791793.1309166246
22991,3.55931330718414,-30.38194215345254,2.236867,3,1,8.561912327577481,8.459961747024723,8.65851977570495,0.290109070036863,0.15463826577985226,0.43610861146306384,0.6109382074006704,-1.3521639006070516,0.8616423600783099,2.263356438162578e-09,-3.188449991854692,0.6134473977328838,0.06421910743175374,51.33235832158312,0.7235248635510113,2.1208592298522024,10.561912327577481,0.7972920286193479,8.66029490556858,1727164.3312667154
23391,3.54610329245719,-30.38127277220031,3.472313,3,1,9.444089376157491,9.367420798588611,9.567440748745698,0.1763241640113491,0.1375852153308417,0.2660535536905359,0.4819678200065282,-1.3060362667588028,10.956551554494167,4.087361838240675e-09,-2.784709634532275,0.41937149431461407,-0.07071647843174844,25.335899674045628,0.7824425027905256,1.420822226863329,11.444089376157491,0.8422028437467266,9.518672672650274,2030193.0107258277
23608,3.542812607523306,-30.3806461406399,5.794448,3,1,8.578525014531047,8.526417425004349,8.640843879517242,0.6267272561221366,0.5373611306078121,0.726520107053946,0.027934708610451234,-1.7288376222959863,4.0493552076420976,1.0888230188677552e-08,-3.1211233215251024,0.674505393607177,-0.36197969235094263,30.652949043013287,0.6266472133665706,0.6089309698736926,10.578525014531047,0.720968315148184,8.720608835607278,2502351.5494030807
23775,3.599809027415764,-30.38037168083878,3.211445,3,1,8.360805764445283,8.206739269406963,8.48187267210006,0.11900487315571259,0.04533448785420152,0.2582541296911248,0.4388537239231924,-1.240084942855891,0.6111150408031074,2.644947783573308e-09,-2.7178466253065423,0.38333051427206044,-0.12334201939708578,10.727196229281393,0.6830054242838516,1.356308006889619,10.360805764445283,0.7657674584984585,8.476708857506521,1970093.325708201
23821,3.576107013272243,-30.38063598424679,3.788445,3,1,8.041472747784425,7.962660955967241,8.121690127028396,0.16488201083738943,0.1478007127850366,0.18745906198100937,0.13409616428607016,-0.2700744503336468,0.8942198256731199,8.246710486356567e-09,-2.2960881612236532,0.6128429635495749,-0.03767030347389522,34.50852874219634,0.6568027320341001,1.077219204064489,10.041472747784425,0.7450826755497828,8.169268282361076,2100721.5217634155
23889,3.574411737267303,-30.38014742822486,1.750486,2,0,8.127638317521816,8.001393369776306,8.285862949563363,0.3300877427833748,0.16478991727050094,0.5568912059741907,0.9910916596010605,-1.001350476303199,0.10481696159820181,7.582076008236602e-10,-2.500442254169756,0.8471939129055528,0.3119277921752399,17.21816883526432,0.7288759981184192,2.7105841511711035,10.127638317521816,0.8014151616286096,8.223780763116979,1592120.5662888724
23955,3.581272399256927,-30.38022783699074,3.475445,3,1,9.490188963297866,9.334304386324261,9.872515569478766,1.37330237155806,1.2709052197785038,1.7138179170949528,0.16807417485943607,-0.004094134819040217,25.11191631806152,8.642559111237173e-09,-1.4527211999734124,1.6601398078759217,1.9243828289144567,52.08852646345577,0.7928943621664599,1.4383009647586305,11.490188963297866,0.8500622512727127,9.560738232413824,2030903.7672917936
24219,3.615283501649778,-30.37967830415681,2.323126,3,1,8.009720240890372,7.637156130748717,8.166068553048655,0.11573948187110056,0.04646569649775306,0.31653291978599296,0.3543259743712918,-1.2417076939291145,0.40521858894017787,5.18283788171455e-09,-2.2901155085333604,0.20804457906178442,-0.25457054466809126,35.652631038921506,0.7039403704145203,1.9851351889963926,10.009720240890372,0.7821230958365594,8.116445130240491,1750026.5488271883
24278,3.5668205440534,-30.37977016206105,3.697385,3,1,8.865719033067279,8.742823454962961,8.97651946404811,0.16231437263574236,0.0753732279803215,0.36867399357666636,0.3654114357964566,-1.004603591824158,2.1973808733349416,3.145536582087783e-09,-2.2938388737048228,0.5049302680612477,-0.05165256762518666,11.815306347822462,0.6968172186518714,1.1760479876407448,10.865719033067279,0.7765746535776941,8.975535821452901,2080651.3441708586
24531,3.601342849372456,-30.37919855119247,7.89159,3,1,8.418715531706281,8.322147597362974,8.553928682094948,0.09898966933876555,0.07767769947512645,0.19360088283861748,0.0398676882199818,-1.5819506814317759,2.665705499817891,1.041192681260772e-08,-2.7741143710247087,0.43979323178387375,-1.11396837896174,30.962483225632763,0.5772694796935592,0.3746544516542255,10.418715531706281,0.6807145253278304,8.585750513873212,2862601.8486684454
24817,3.620128013592639,-30.37873014144503,5.662414,3,1,8.476910387321249,8.323706250406683,8.602652315002626,0.06592573538960325,0.022186695068995566,0.22734204248380793,0.16213903765992976,-1.34460274243431,1.6117972852593965,5.9346085700455335e-09,-1.7432224849221467,0.2132261430300595,-0.3058955797311569,15.557403528006537,0.6241856349126476,0.6246446287537166,10.476910387321249,0.7189846834182217,8.620190748646017,2477918.631109585
25147,3.610358196024509,-30.38018308729289,1.885811,3,1,9.689074722694684,9.619980111784766,9.732259801317152,0.3351785016714308,0.18354673124343285,0.5172709935013486,1.2619067682772438,-0.5368107339983936,2.698444888824292,5.554118773879271e-10,-0.533326185740191,0.8793384380537077,0.5117496709865605,18.271513313611045,0.8778290043962179,3.0442013709331723,11.689074722694684,0.9128237863673401,9.728687774289034,1630816.794615508
25774,3.543275736024467,-30.37783221070708,1.411879,3,1,9.340269187714107,9.223581431250722,9.440687902453737,0.7150768044095981,0.5155864760031377,0.9614725049792994,1.4349476956471559,-0.15500555732907745,1.3444509517068328,6.114697125456538e-10,-2.769731208745183,1.1787126967379429,0.8751064923244805,7.630208734598623,0.8188436462809887,3.6800230095912556,11.340269187714107,0.8694421455535087,9.401028499250947,1490901.6353871236
25931,3.57553242332735,-30.37865005795499,4.288877,3,1,8.386840338550996,8.360630299354177,8.414016469557687,0.10092228357269009,0.0943660734339222,0.10968436500337347,0.04648332041650596,-1.8576290554950767,2.765746057472093,1.1515506548870277e-08,-3.3317264591839395,0.10787013246230259,-0.8523182799455675,94.02516120946073,0.6533016499380453,0.9236767289952743,10.386840338550996,0.7423002870790589,8.516260710038152,2207765.622343097
26185,3.567070796096838,-30.3778606473943,10.060783,3,1,8.493028149963166,8.414779416616504,8.571298690183388,0.09559638568963877,0.03419888556168321,0.2228452946458909,0.1113998377279033,-1.666659096693067,2.380384051607396,7.952200600298025e-09,-1.8883574285917795,-0.0013482332490255544,-0.5602841893146433,52.307366973329,0.5457226714224316,0.2551395045265358,10.493028149963166,0.6544559153991129,8.67714775246634,3192744.5267042588
26720,3.620011148716018,-30.37621062157984,2.655035,3,1,8.905277763842326,8.83505772452768,8.998669064861783,0.4629488489922564,0.3796043084562092,0.5531047132999406,0.20229505399297912,-1.426818856898995,6.9395096253807385,8.50831859750534e-09,0.05020664459817681,0.2715645787214136,0.006126608677089251,26.35223415517582,0.7302254298134624,1.7893062777875575,10.905277763842326,0.8024534842709654,9.000857896734189,1835341.9997373787
26835,3.536318998368472,-30.37603687307785,3.341873,3,1,8.297831893612805,8.155486895585081,8.385072590252443,0.13905051219390982,0.045680981375319396,0.2711998445668499,0.44578024925669313,-1.4719394487296074,0.3611824342796728,1.8455338864728817e-09,-1.9167047813885292,0.4504835854320923,-0.11508711569963026,20.101008234862277,0.6768910457701411,1.2845368975258389,10.297831893612805,0.7609622949278257,8.416468755252831,2000367.5054349387
27011,3.605024959677146,-30.37596230798215,2.485132,3,1,9.025557568890891,8.866220393921253,9.192408767706548,0.5192483765335255,0.3490059943779987,0.6327646131276177,0.424424378797214,-1.2916969503124356,4.7191473673054904,4.243216163832563e-09,-3.1837675561371777,0.43461112487792875,0.05336527949511449,9.315295967108524,0.7462048582636625,1.961712977431516,11.025557568890891,0.8147055044452525,9.114556918319632,1792176.7912792533
27621,3.620596704402897,-30.37501027721055,1.079871,3,1,8.668983943755018,8.563203203117347,8.862646631389849,0.2773685390670234,0.15844303264065582,0.3704250282962488,1.271584608008946,-0.5361569551676144,0.83951884722269,1.8141958872423567e-09,-2.691179980586537,0.7115483081028486,0.21878492136709227,11.819608628316585,0.7759345696333296,4.299598495609199,10.668983943755018,0.8372932127783315,8.746106372987265,1384488.755317283
27679,3.562037083419579,-30.3750569147544,2.986469,3,1,8.835033550786509,8.759382847184733,8.958506615141332,0.23532294794562209,0.17093821251304253,0.2681227233188654,0.15628643711389212,-1.024898848081232,6.50901002547616,9.740153913469401e-09,-2.3869831519164837,0.3859345624524444,-0.5014243381621775,42.36996994575576,0.7146007083278535,1.539653542986641,10.835033550786509,0.7903954101835711,8.937189141142332,1916749.809025685
28110,3.620651311659063,-30.37426584617231,5.62603,3,1,9.325308420432512,9.225451180561484,9.42105340418068,0.22077840644096453,0.1365693757220731,0.29803746700502587,0.1705752048975553,-1.2977521141686972,13.33810907237825,6.38430636955984e-09,-1.171883017162775,0.336294666148671,-0.4466819147870531,15.954250460756734,0.714938935731116,0.7213606558186284,11.325308420432512,0.7906572628318195,9.427320155794524,2471143.3078637915
28284,3.623366642744465,-30.37478743255576,4.329758,3,1,9.45358015124647,9.30224728749333,9.55669290435633,0.3104504353627953,0.22576280676988614,0.39451480869114475,0.339477237209697,-1.1284062256381968,10.917184790681388,4.0458628973865316e-09,-2.6733489360602203,0.40258896898625096,-0.12399201961112283,53.40564783655771,0.7672784015446963,1.072410465932623,11.45358015124647,0.8307437474332083,9.534113069987233,2216281.790025808
28308,3.605812329200131,-30.37391080590589,6.363283,3,1,8.433081247080235,8.353845715025006,8.507114874193464,0.25976704527657635,0.19726380017691125,0.30013596608539805,0.06824151113747409,-1.5701135376065416,2.8454765258050547,1.0724564026392513e-08,-3.574268435488117,0.3492749307993428,-0.8820762758152512,37.12950644490057,0.6071848977882005,0.5230069029862141,10.433081247080235,0.705220085008364,8.584756574360373,2604995.5110901822
29020,3.58797522527903,-30.37305729819644,2.995249,3,1,8.17252527603443,7.8358221480459385,8.212724226261411,0.20133153570666484,0.06430037525634058,0.2351233506421093,1.0978925842376788,-1.3763145615169792,0.12881489472704127,8.644277879812892e-10,-2.2206454280746044,0.5118574192842615,-0.16007365067776647,20.905274856837675,0.6841852420109948,1.4693148771591193,10.17252527603443,0.7666931648671022,8.287903684532118,1918859.4212187612
29244,3.625254921265964,-30.37347943039498,2.515936,3,1,8.96097324350907,8.823837897312831,9.026089967068827,0.1986192527845675,0.10359140500721373,0.30952285862576395,0.7195100419780631,-1.579025908088179,0.4573925931773445,5.24879956102546e-10,-2.6837717375064303,0.7112654229424358,0.003705144485678602,25.621029468083425,0.7392934937626978,1.918455475818495,10.96097324350907,0.8094160632234224,9.052801424599963,1800079.6142393257
29315,3.540729510754602,-30.37586676927629,2.407836,3,0,10.030587421189155,10.001636711009054,10.092921494075842,0.4597818870067093,0.35396495679261675,0.6013933665568252,1.7712678725632474,-0.07893233767547647,0.03879419169345952,2.9335052610161004e-12,-1.973532373001187,1.8934831567162504,1.1696276456755577,24.067997585239294,1.0180972104588317,2.7665374680109034,12.030587421189155,1.012633925778744,10.025134947939152,1772191.2023255278
29700,3.624894638138065,-30.37217143075452,2.638625,3,1,9.037309246418946,8.879675342940923,9.168474207912894,0.6682848675506933,0.42454827709949294,0.8495479326745672,0.32004580076406713,-1.3854250895496634,7.805326972156032,7.825477658327029e-09,-1.934211390058394,0.35016309249652267,0.0710073367832571,32.792497884945796,0.742627976803264,1.8318499752889805,11.037309246418946,0.8119698706022507,9.127769332047171,1831217.3000493417
30249,3.596139281111247,-30.37137663068211,5.784264,3,1,9.201880857288854,9.044287244166876,9.327307098175023,0.16010323040362973,0.09139655713920941,0.2502529847936597,0.2914899623381777,-1.129481604985019,4.144958034162394,2.7291454336849217e-09,-2.0041857933636242,0.5595446552116776,-0.08762096916457907,16.157442594969236,0.6894961805920413,0.671511294165753,11.201880857288854,0.7708543106587273,9.31490855194313,2500475.4952608515
30354,3.593492323657777,-30.37125120970177,2.558738,3,1,9.02634368994191,8.889362429759782,9.11962878043041,0.4255186930214714,0.3192466276375666,0.490916138983768,0.49594119914104556,-1.467230390622917,4.024637523876625,3.622007568584256e-09,-0.5144104051657261,0.3376574336416134,0.00937325373507747,18.847757994179556,0.7439902863979565,1.8964411640390406,11.02634368994191,0.8130122433263615,9.116246604164518,1811003.2967391307
30390,3.604634245985477,-30.37115252344006,6.372124,3,1,8.734423681819115,8.614654824260745,8.953257252358124,0.15853941341687325,0.07589776686655196,0.2763005653044777,0.13224992165423993,-0.3112801406776839,3.969208469460633,7.4487634505740444e-09,-2.0563316500486497,0.4495170550002996,-0.14265371367517332,24.099077134503265,0.6249413804997582,0.5373336631521424,10.734423681819115,0.7195939406440769,8.87733618411603,2606558.9343807288
30414,3.554328765508593,-30.37197326369528,2.387451,3,1,9.966584942358095,9.749600796063582,10.115341864285721,1.7248753623466275,1.5816531521998551,1.8908442633933331,0.6800256649925296,-0.09664894777001026,35.06820538269669,3.919636130292831e-09,0.21034579183443025,1.2936695134863037,1.927066896288558,88.49629048379033,0.9815732440686887,2.690984528324146,11.966584942358095,0.9870653308538054,9.972239044105551,1766882.8035837577
30790,3.625604263208541,-30.37083042012625,0.855729,2,0,8.345419134260098,8.205060166562944,8.458638500988371,0.35337045138208223,0.18316919911797705,0.5234672681522122,2.1555190873166454,-1.3924696296528083,0.057829679444236955,2.564228575528697e-10,-2.7933717863535743,1.062679092903295,0.4059736616937357,16.97065188320685,0.7760044617094441,5.032568608895869,10.345419134260098,0.8373460053214408,8.42251418146293,1307761.387409798
31133,3.602095006020594,-30.37025601168761,2.494205,3,1,8.661580220563001,8.469051467749985,8.842611020723961,0.29349866566475674,0.16983123257983737,0.4151188989247902,0.44937996396318697,-1.2657470879127173,1.2677816827862414,2.6479125846060367e-09,-0.32170681342762464,0.4694802556291755,-0.03533187361308521,25.430003764163118,0.7193764967287108,1.8839387266196463,10.661580220563001,0.7940893494770955,8.761710849368015,1794508.1019599773
31707,3.599726360265741,-30.36954021162342,3.292657,3,1,9.044071437160598,8.860384895514192,9.137274671250243,0.5040630450639652,0.28274333698629817,0.5994947370033579,0.521564776019687,-1.5140118276465828,3.957066790396018,3.4874339396852636e-09,-0.10003516857435368,0.4197336650080281,0.035036889130964255,20.409114795559926,0.724552164201527,1.3985084004122628,11.044071437160598,0.7980842875015256,9.142022676557065,1988997.9113111207
31912,3.597864659967604,-30.3690458455888,3.470078,3,1,8.26409760633042,8.083660335388108,8.372051710212153,0.1810737944065258,0.04686743708260461,0.3385154948450151,0.31081135872308285,-1.53558144457041,0.6896742565767742,3.853475747314172e-09,-2.2123930507671115,0.2870997120739389,-0.29419333065044384,17.304947876443507,0.6719673051697205,1.221121301612937,10.26409760633042,0.7570833583740031,8.384953906369622,2029685.6615742254
31927,3.547034691655121,-30.36945236351608,2.368629,3,1,8.318937354468598,8.149160044142482,8.443807494274752,0.29720107319002764,0.21564803152195497,0.41120872687250615,0.646224769256168,-1.1279964348820206,0.3493469058775824,1.7227063816309757e-09,-3.083491912886984,0.5635752571027695,0.1812913533828251,47.61079921658693,0.7097512680364829,1.9618273647109041,10.318937354468598,0.7866369168381753,8.42316303049442,1761967.220580451
32111,3.606001170050417,-30.36888517095076,2.330112,3,1,9.559641940602052,9.455675315076528,9.644204576806711,0.27166081680423704,0.17950354305382737,0.34242839546656495,0.426158430840502,-0.005751158733822703,15.858509217487942,4.4579966099974305e-09,0.11056021598170762,0.5774091449314653,0.5987178140286638,37.10568571047186,0.8342608939753785,2.3453798512433526,11.559641940602052,0.8808689882372841,9.61473062006356,1751865.0687767025
32921,3.586493340018857,-30.3703920542622,3.791799,3,1,9.234093390087825,9.071213009754361,9.363983679863539,0.13435337057102023,0.08172425902972852,0.2952045838349954,0.42428793536586357,-0.8323214556411932,4.0460544613271825,2.4159865313222764e-09,-2.172251409829955,0.5610906160487552,0.12742500137625257,77.27722985128722,0.7364767587948943,1.206631125752294,11.234093390087825,0.8072560943076009,9.327082057718945,2101457.1036307164
33157,3.540782270324589,-30.36843673476909,0.778385,3,1,8.7646958172221,8.667629731201835,8.857390236721233,0.10238337232014275,0.03210601924670792,0.19672634351742768,3.0098978573899102,-0.47193947931685376,0.13269740690111154,2.0711775261491335e-10,-3.569878074527752,0.9692515991116508,0.54755233381238,19.90409531043559,0.7952868432084776,5.463747302075541,10.7646958172221,0.8518569253599921,8.834329158775201,1280218.5813367967
33251,3.604372280740574,-30.36666358625502,2.088476,2,0,8.125456561822833,7.9725544258224454,8.216952228667443,0.24064826060757144,0.14534526128083364,0.34912506990782094,0.7000364821916987,-1.5037628199622977,0.13506548850774644,1.0814488239477819e-09,-1.643272213851606,0.7279640413868123,0.027544391167488413,27.937189587548204,0.7152043702177202,2.245970495216232,10.125456561822833,0.7908627338250797,8.227355450152553,1687109.801287397
33373,3.594637842915118,-30.36640370338478,3.881272,3,1,8.541237221595365,8.316701338650772,8.595720190962922,0.4855844699489619,0.05207899612428002,0.5248731774921,0.332121119818484,-1.823265874759833,2.1917096970718233,6.148226562288863e-09,-3.7684007721786945,0.10458032065079337,-0.3163701904168619,67.30971368390324,0.6710276211068709,1.0694667317289308,10.541237221595365,0.7563421051382417,8.662518943597508,2120985.684817321
34026,3.61746137134869,-30.36720800331858,2.847816,3,1,8.586474123408916,8.25779222059312,8.7540037653326,0.3026010874372697,0.2508842523613942,0.3958198977142414,0.4823743781583833,-0.8011525820608894,1.176780536179069,3.184320574737975e-09,-0.08005731585483478,0.5819720624384246,0.14659861931585638,39.7236250946164,0.7038661222636028,1.5982963899109364,10.586474123408916,0.7820653487880472,8.693231079514947,1883121.6704185633
34114,3.543021398958145,-30.36525817461086,1.576433,3,1,8.270384114188527,8.184726316942543,8.348172054787463,0.06526706647853997,0.024326785695739594,0.12282251512910142,1.111806923727579,-0.7711185137966982,0.21843043387493666,1.1850861703133577e-09,-3.5610943449510497,0.6329086676954461,-0.024907164364758927,16.674315970847093,0.7396378453065154,3.02346824133323,10.270384114188527,0.8096799542794425,8.362070726861946,1540922.0138605328
34138,3.612379571489302,-30.36503987176917,2.835523,3,1,8.024282088830272,7.888309945902581,8.173814201365973,0.05269120235494512,0.014347008486276958,0.13925115859261591,0.4551478832659087,-1.2148697597478688,0.2415300417962826,2.3098176637915136e-09,-2.18004738221829,0.4170060733198966,-0.26367047071105176,27.543443916476203,0.6860974973910284,1.5653565148984416,10.024282088830272,0.7681925387059486,8.138812004192435,1880111.1660750275
34310,3.583190974721729,-30.36618680941115,2.585887,3,1,8.799736648279756,8.591534676013643,8.936781730060163,0.35638720493236214,0.2475581796176713,0.4407943916737423,0.5123847147216223,-1.399129274958532,1.6744093360020469,2.8043759627022816e-09,-3.579283187655659,0.38530516885631627,-0.015561408287627643,33.323404320343506,0.7246423186061768,1.8264925905658846,10.799736648279756,0.7981537988937591,8.897650063225907,1817898.088232671
34579,3.529660301295419,-30.3648360416567,2.50085,3,1,9.5912540747904,9.544068833117622,9.63153392339199,0.3984710980743602,0.37480824154307024,0.4200008756025003,0.46345072061733616,0.10344654057222735,21.05812848554499,5.666685641491177e-09,-1.2133984771067077,0.6316184800482354,0.7152823442417571,36.51119632183049,0.8384231354851819,2.1895536476834687,11.5912540747904,0.8839430339153033,9.644829797168068,1796213.6175856146
34605,3.530556846876181,-30.36596643350503,3.255047,3,1,8.909819020401661,8.679370690129957,9.077864919906576,0.07890509184074959,0.0513486944759964,0.11740038082783455,0.3076741846187955,-0.4975264721081837,3.7709957953184507,4.513742504264967e-09,-1.6893496549798277,0.37454141051268053,-0.11736302681417499,99.94833978243456,0.7127071151831004,1.3937736933108205,10.909819020401661,0.7889287197234481,9.012781254238135,1980265.4658403755
34695,3.588637702819949,-30.3639785984301,1.626304,2,0,8.339473097602024,8.201781696692482,8.465305288490917,0.27980572130422876,0.1480179348027027,0.41038327070939695,0.8628347684159606,-1.28161560514375,0.2408369219501578,1.1500051393441848e-09,-3.1174161484350273,0.7541547433217417,0.14262519667806117,26.07550159580109,0.739394525891516,2.9399850230004394,10.339473097602024,0.8094934922102632,8.431259735937626,1555764.0458629967
34777,3.528941229844678,-30.36381533927931,2.563623,2,0,8.350627275621843,8.156295985422576,8.436313696212306,0.5901211859242086,0.36533639013585234,0.7203043603623493,0.6767112440725602,-1.433558971942988,0.155153298735876,7.235075600691416e-10,-2.6385644693213597,1.2335796370830145,0.4384215835944616,22.315167182899817,0.703854577496088,1.7905017271513226,10.350627275621843,0.7820563695955662,8.457389218058157,1812245.8323307023
34878,3.554092944266401,-30.36362309241883,5.774095,3,1,8.630895461049548,8.480961041641718,8.80469422531604,0.1541015639707782,0.08875312815080029,0.30719884283026605,0.22535845525756554,-1.0208619538770947,1.8334804245947436,4.724059263470429e-09,-2.607993080796871,0.5118351184638072,-0.07777172100150409,14.353000982463577,0.6302090949256958,0.6151522866829272,10.630895461049548,0.7238344792399489,8.771256194536273,2498600.798847227
35401,3.588951602408107,-30.36303001246324,2.4991,3,1,9.611040605950853,9.52256113627132,9.713440202661118,0.18943589833155727,0.14437747726039668,0.2376664585262326,0.21550460648776712,-0.2333833034894905,28.70099399822584,6.4808677809964795e-09,-0.722114831051389,0.6870582324925003,0.37089966815166164,14.776122508603413,0.8436959662516766,2.2049508563493947,11.611040605950853,0.8878307462816406,9.662710425039336,1795764.6170921177
35426,3.532610169727253,-30.36340130778234,1.155187,2,0,8.67675472704929,8.607831733941252,8.73655720242322,0.51713362196688,0.3436470122373975,0.6752504291566854,1.8278544311271216,-1.616811127309868,0.10159021856286309,2.1367226299737866e-10,-3.0895854390336037,1.3390018798577294,0.5123915891427977,23.166716151184648,0.7727667687832941,4.073895099562016,10.67675472704929,0.8348989339473711,8.755120820530344,1409333.2959949535
35436,3.534222639371892,-30.36552595681587,2.303907,3,1,8.303516774057135,8.122934870355513,8.443856911073645,0.14366892218063998,0.10491194097721977,0.22688583385698474,0.45229713733255617,-0.6860494315209082,0.7775103270726977,4.140239455707257e-09,-3.2155824168453413,0.5708665864469467,-0.3088312692162134,13.187969773101106,0.7116407709537663,2.024059445454541,10.303516774057135,0.7881022638794707,8.406934199008008,1744958.6502837252
35516,3.600600453820034,-30.36271684333974,2.496652,3,1,10.708527393664237,10.183715363622897,11.01831296353142,2.5531800484601983,2.0509852851273975,3.047866154806412,0.7549242129525707,-0.040452742664481275,44.1574318243666,9.679616353522327e-10,0.24715609637127223,1.9933454272777205,2.3786804119878973,36.112636543938436,2.103175431828704,5.502210201267396,12.708527393664237,1.682723848950076,10.482514543711893,1795136.341117298
35585,3.558938591647417,-30.36242712493549,4.281477,3,1,8.809981644179228,8.752926085259507,8.854164325390146,0.06949630452088074,0.04052975806469909,0.15036356792632682,0.22734990920560022,-1.7884651766341895,2.4530218467891034,3.811737211764281e-09,-2.3977461778123708,0.18864371181770423,-0.48055642901324447,19.65812667388046,0.677253337582604,0.9595468837979299,10.809981644179228,0.7612473744802709,8.928455836404565,2206220.5699340217
35796,3.591943712196029,-30.36207078797736,2.301926,3,1,8.282636424230176,8.141918300085608,8.436234972411482,0.1107579295346752,0.058082129462549176,0.18984638407784407,0.4586515973346238,-1.2953096724850406,0.5560493942405935,3.023707428404897e-09,0.010965089600381006,0.42809083873472886,-0.20559030609745932,30.735399276683367,0.7111038207589735,2.0243184541655173,10.282636424230176,0.7876859671835448,8.386283315753419,1744435.439218087
35849,3.609666988873312,-30.36202553339319,1.997497,2,0,8.213076296546992,8.001907610207558,8.365508815898144,0.2940668096872683,0.11807296442997137,0.5094086893016919,0.7928192543812411,-0.9392891651881351,0.2697967428267536,1.7725287107333501e-09,-2.4490660276072824,0.6076989882102346,0.220735976832227,23.64145127652927,0.7208109309967838,2.3648600147574927,10.213076296546992,0.7951974062531463,8.31260134172185,1662074.9788141327
36678,3.59479913773713,-30.36072884931821,3.004048,3,1,8.456473495189233,8.360254693248958,8.569830310404045,0.11921217537567286,0.07474387349579406,0.16617463609293803,0.23178609015523796,-0.5142763773447684,1.730688169014594,6.110544544090437e-09,-2.92157839719415,0.4544412285915982,-0.09573784815435005,38.49052233126646,0.6931007316484175,1.4836077341764318,10.456473495189233,0.7736730163815164,8.567916045082269,1920971.2743297333
36689,3.54777932025955,-30.36282392787126,1.859669,3,1,8.001010803915761,7.863017449159059,8.104487751314084,0.5127647256178268,0.44584958811944964,0.7264805417657106,0.12819131532187425,-1.139476823268196,0.9662117257519104,9.95006785219266e-09,-1.3965074764732712,0.45603352581155576,-0.4463155809496726,33.19508775979106,0.7218944034949345,2.5368614329775694,10.001010803915761,0.7960339172515523,8.100079231452742,1623413.3639957507
36691,3.546526020858145,-30.36106014304124,2.013727,3,1,10.09857427413724,9.83510394547549,10.224809738357557,1.678788063095523,1.2864139188986108,1.8450432485429382,1.1217699942477237,-0.8276601248155193,17.697630503689254,1.6151715387605101e-09,0.2101194206676693,1.6718525655976109,1.6707353687215658,41.08288249777754,1.0589911390270188,3.4470397158472865,12.09857427413724,1.0409374376391172,10.081149645783851,1666568.5714065293
37126,3.590110771951833,-30.35974219091935,10.119248,2,0,8.62919944581121,8.573849129373896,8.693187961255488,0.019914028457075572,0.00474297312488281,0.06265229679078171,0.05961914482979468,-1.8590958336599654,4.647553425397351,1.121280849510494e-08,-0.800558309641092,-0.26516950279908613,-0.746894531144406,39.46706864211545,0.5533623371583462,0.2566690721694733,10.62919944581121,0.6608558181442737,8.809092727951278,3201171.497561479
37206,3.602916724913664,-30.35961392787175,2.689186,3,1,8.705321330859329,8.640924690292852,8.764142272290972,0.1761293770534701,0.07991873558538093,0.23003637918211645,0.07045324498786577,-1.80710432360372,5.571415361392623,1.135231548762511e-08,-3.0064824866452304,0.12754167856580523,-0.5340744155179422,98.4589775320105,0.7153520660037025,1.7289042594122401,10.705321330859329,0.7909770542011997,8.807157445817207,1843896.3684545832
37753,3.524153427672907,-30.35877050165959,4.699656,3,1,8.474939743776435,8.213196014199152,8.688579836802182,0.11219953051911016,0.06226419205460494,0.1876255771811601,0.23083170824075527,-0.9556164753651029,1.3852126985302886,5.099296131520901e-09,-2.6844075800159164,0.40249310510888137,-0.5015938000149731,10.075846647906367,0.6465745846859596,0.8174219870986233,10.474939743776435,0.7369415452541123,8.607506703109236,2291899.423971305
38059,3.605254866904467,-30.35794114836597,7.589203,3,1,8.154664583436377,7.915792872098175,8.340982822163692,0.05231885103013818,0.0185642389160231,0.11423808333654956,0.09170186473759334,-1.4327383688808024,1.1055064763839995,9.084845590838012e-09,-2.873710135729638,-0.06924463232053313,-0.5128041619203252,25.70581252298779,0.5726701923528849,0.39148963862117914,10.154664583436377,0.6769135459254145,8.324131378451547,2813504.8400171627
38108,3.530008614510292,-30.35801311552825,4.961999,3,1,9.316380600997537,9.23937802165521,9.397225927558088,1.8395956356390304,1.6461312626292046,1.9806751638479951,0.04126116772325687,-0.4801056266688707,20.648772913428274,1.0306151754127748e-08,-2.4577007113862654,0.9848613591402433,1.365206080342503,128.61555788431014,0.72565206546275,0.8576444589376832,11.316380600997537,0.7989321628425571,9.41387069596876,2344051.679976361
38163,3.599024167062871,-30.35971994492639,1.360104,3,1,10.7800576884726,10.709473458396175,10.833010834264007,1.2324218407104144,1.1484887812292301,1.3030554026539474,2.02699908845479,0.12097326552503085,50.82525378132145,8.36154207196366e-10,-0.5712193583308656,1.6468911867705458,1.7163516315279068,19.1582468013172,2.0497303938892713,9.50175839691055,12.7800576884726,1.6526759936543938,10.56186996978353,1474812.478384964
